sample_id,theta_ej_0,nu_theta_ej_M
0,2.992251396179199,-0.0031606480479240417
1,1.3701192140579224,-0.1983201652765274
2,2.1514172554016113,-0.08138519525527954
3,1.3170337677001953,-0.2080918550491333
4,2.798459053039551,-0.012143442407250404
5,1.4705692529678345,-0.18119457364082336
6,1.209282636642456,-0.22028204798698425
7,2.4462740421295166,-0.04707076773047447
8,1.634100317955017,-0.11235466599464417
9,2.4584310054779053,-0.04625588655471802
10,1.7439309358596802,-0.13624876737594604
11,1.3156176805496216,-0.20845533907413483
12,1.20315420627594,-0.2314310371875763
13,2.527855634689331,-0.03718251734972
14,2.4057867527008057,-0.043799884617328644
15,2.4462740421295166,-0.04707076773047447
16,2.6999258995056152,-0.018317317590117455
17,2.527855634689331,-0.03718251734972
18,1.9533199071884155,-0.10582700371742249
19,2.93051815032959,-0.002784362295642495
20,1.2807421684265137,-0.21150879561901093
21,2.4584310054779053,-0.04625588655471802
22,1.7388789653778076,-0.13741543889045715
23,2.0560462474823,-0.08239758014678955
24,1.6488620042800903,-0.15082231163978577
25,2.000643253326416,-0.09948215633630753
26,1.1807212829589844,-0.24273426830768585
27,1.4509648084640503,-0.1839715987443924
28,1.0804959535598755,-0.2593116760253906
29,2.0615944862365723,-0.09024357795715332
30,2.4584310054779053,-0.04625588655471802
31,2.0615944862365723,-0.09024357795715332
32,2.5175187587738037,-0.03651063144207001
33,2.8368496894836426,-0.009734341874718666
34,2.2628846168518066,-0.06927523761987686
35,2.611954927444458,-0.031140616163611412
36,2.7318053245544434,-0.020503651350736618
37,2.022653341293335,-0.09849939495325089
38,2.2628846168518066,-0.06927523761987686
39,1.5876747369766235,-0.16025321185588837
40,2.1970815658569336,-0.0651131197810173
41,2.4525985717773438,-0.04773532971739769
42,2.1007490158081055,-0.08664806187152863
43,1.525227427482605,-0.1688244342803955
44,1.9819464683532715,-0.10405445098876953
45,2.4847300052642822,-0.042640168219804764
46,2.095586061477661,-0.08670064061880112
47,2.0560462474823,-0.08239758014678955
48,1.986499309539795,-0.10211998969316483
49,1.109744906425476,-0.2558315098285675
50,1.8939648866653442,-0.11259524524211884
51,2.1535024642944336,-0.07998761534690857
52,1.4948077201843262,-0.17739272117614746
53,1.7802757024765015,-0.1296440213918686
54,2.798459053039551,-0.012143442407250404
55,2.9141077995300293,-0.008282351307570934
56,2.8060855865478516,-0.010107443667948246
57,1.7037233114242554,-0.14073829352855682
58,2.1514172554016113,-0.08138519525527954
59,2.2762374877929688,-0.06469297409057617
60,2.537532091140747,-0.037299998104572296
61,2.5031235218048096,-0.03989777714014053
62,1.7439309358596802,-0.13624876737594604
63,2.5752084255218506,-0.03269324079155922
64,2.8996927738189697,-0.00885692983865738
65,1.7951642274856567,-0.13021628558635712
66,1.2698158025741577,-0.21744772791862488
67,2.3744335174560547,-0.05379417911171913
68,1.081920862197876,-0.26236701011657715
69,2.086019515991211,-0.08973584324121475
70,2.4593703746795654,-0.0452570915222168
71,1.7388789653778076,-0.13741543889045715
72,2.8996927738189697,-0.00885692983865738
73,1.9610990285873413,-0.10549462586641312
74,1.3360129594802856,-0.20433802902698517
75,2.097256898880005,-0.08735096454620361
76,2.434760093688965,-0.05152899771928787
77,2.3217954635620117,-0.060534313321113586
78,1.7037233114242554,-0.14073829352855682
79,1.171933650970459,-0.23839078843593597
80,1.3701192140579224,-0.1983201652765274
81,2.0736942291259766,-0.09022697061300278
82,2.0579137802124023,-0.09318237006664276
83,1.6624348163604736,-0.1492624431848526
84,1.7508788108825684,-0.1325237900018692
85,1.20315420627594,-0.2314310371875763
86,2.7534995079040527,-0.017705265432596207
87,1.8725184202194214,-0.12029784917831421
88,1.7439309358596802,-0.13624876737594604
89,1.214037537574768,-0.22625407576560974
90,2.864192485809326,-0.007405988872051239
91,2.3400561809539795,-0.055421382188797
92,2.7008883953094482,-0.017595237120985985
93,2.864192485809326,-0.007405988872051239
94,1.171940803527832,-0.23512910306453705
95,1.127853512763977,-0.24751952290534973
96,2.0893311500549316,-0.09039417654275894
97,2.1846585273742676,-0.07453151047229767
98,1.1924831867218018,-0.2328852415084839
99,1.4087696075439453,-0.1903732568025589
100,1.399933099746704,-0.1925833821296692
101,1.6725919246673584,-0.14802806079387665
102,1.2917263507843018,-0.21344998478889465
103,1.5208379030227661,-0.17104919254779816
104,1.8536592721939087,-0.11936163902282715
105,2.864192485809326,-0.007405988872051239
106,2.926421642303467,-0.005183305125683546
107,1.5218100547790527,-0.1706928014755249
108,2.5175187587738037,-0.03651063144207001
109,1.0661488771438599,-0.2602846622467041
110,2.247269630432129,-0.07040208578109741
111,2.7987329959869385,-0.012791506014764309
112,1.7508788108825684,-0.1325237900018692
113,1.127853512763977,-0.24751952290534973
114,2.375631809234619,-0.05500653758645058
115,1.5208379030227661,-0.17104919254779816
116,1.7388789653778076,-0.13741543889045715
117,1.7508788108825684,-0.1325237900018692
118,1.2748303413391113,-0.2173478901386261
119,2.277693748474121,-0.06321589648723602
120,1.4001857042312622,-0.19430674612522125
121,2.7008883953094482,-0.017595237120985985
122,2.9814376831054688,-0.003393355058506131
123,1.7898802757263184,-0.13089203834533691
124,1.634100317955017,-0.11235466599464417
125,1.4722360372543335,-0.17874588072299957
126,2.8996927738189697,-0.00885692983865738
127,1.3109242916107178,-0.21289950609207153
128,2.06367564201355,-0.09312749654054642
129,1.8140588998794556,-0.12388505041599274
130,1.925904631614685,-0.11196151375770569
131,2.992251396179199,-0.0031606480479240417
132,1.399933099746704,-0.1925833821296692
133,2.3744335174560547,-0.05379417911171913
134,1.3853461742401123,-0.1938672959804535
135,1.214037537574768,-0.22625407576560974
136,1.109744906425476,-0.2558315098285675
137,2.2628846168518066,-0.06927523761987686
138,2.095586061477661,-0.08670064061880112
139,1.2194738388061523,-0.22768065333366394
140,2.0560462474823,-0.08239758014678955
141,1.6620478630065918,-0.14846694469451904
142,2.2002944946289062,-0.07627120614051819
143,2.4707648754119873,-0.0447206012904644
144,1.6978660821914673,-0.14007769525051117
145,1.0763968229293823,-0.258449912071228
